target_id	length	eff_length	est_counts	tpm
H19M22.2a.1	13244	12927.1	0	0
H19M22.2b.1	13755	13438.1	12.9503	90.5913
H19M22.2c.1	1303	986.055	0.0497379	4.74166
H19M22.2d.1	2876	2559.06	0	0
H19M22.3a.1	2344	2027.06	0	0
H19M22.3b.1	2254	1937.06	0	0
H19M22.3c.1	2703	2386.06	0	0
H19N07.1a.1	1968	1651.06	1	56.9354
H19N07.1b.1	129	18.9273	0	0
H19N07.2a.1	4040	3723.06	0.0993048	2.50735
H19N07.2b.1	4197	3880.06	0	0
H19N07.2c.1	4215	3898.06	0	0
H19N07.2d.1	4203	3886.06	0	0
H19N07.2e.1	4200	3883.06	0	0
H19N07.2f.1	4208	3891.06	0	0
H19N07.2g.1	4189	3872.06	0	0
H19N07.2h.1	4205	3888.06	0	0
H19N07.2i.1	4208	3891.06	0	0
H19N07.2j.1	4205	3888.06	0	0
H19N07.2k.1	4220	3903.06	0	0
H19N07.2l.1	4209	3892.06	0	0
H19N07.2m.1	4204	3887.06	0	0
H19N07.2n.1	4209	3892.06	0	0
H19N07.2o.1	4205	3888.06	0	0
H19N07.2p.1	4028	3711.06	0.900695	22.8152
H19N07.3a.1	692	381.06	1	246.689
H19N07.3b.1	393	130.646	0	0
H19N07.4a.1	1833	1516.06	0	0
H19N07.4b.1	951	634.364	0	0
H20E11.1a.1	1760	1443.06	0	0
H20E11.2.1	1247	930.055	0	0
H20E11.3.1	1368	1051.06	0	0
H20J04.1.1	2633	2316.06	0	0
H20J04.2.1	4687	4370.06	1	21.5108
H20J04.3.1	1648	1331.06	2	141.247
H20J04.4a.1	1476	1159.06	0	0
H20J04.4b.1	2614	2297.06	0	0
H20J04.5.1	565	264.153	0	0
H20J04.6.1	830	514.558	0	0
H20J04.7.1	1014	697.055	0	0
H20J04.8.1	943	626.512	0	0
H20J04.9.1	906	589.652	0	0
H20J18.1a.1	3665	3348.06	0	0
H20J18.1a.2	3569	3252.06	0	0
H20J18.1a.3	4030	3713.06	0	0
H20J18.1b.1	3450	3133.06	7	210.027
H20J18.1c.1	3246	2929.06	0	0
H20J18.1d.1	3476	3159.06	0	0
H20J18.1e.1	3539	3222.06	0	0
H20J18.1f.1	3999	3682.06	0	0
H20J18.1f.2	3633	3316.06	0	0
H20J18.1g.1	3425	3108.06	0	0
H20J18.1h.1	3568	3251.06	0	0
H20J18.1h.2	3477	3160.06	0	0
H21P03.1.1	969	652.211	1	144.131
H21P03.10.1	276	65.4967	0	0
H21P03.2.1	1294	977.055	0	0
H21P03.3a.1	1946	1629.06	0	0
H21P03.3b.1	1984	1667.06	0	0
H21P03.3c.1	1059	742.055	1	126.68
H21P03.3d.1	1248	931.055	0	0
H22D07.1.1	1511	1194.06	0	0
H22D14.1.1	1035	718.055	0	0
H22K11.1.1	1462	1145.06	2	164.19
H22K11.2.1	1993	1676.06	0	0
H22K11.3.1	787	472.84	0	0
H22K11.3.2	826	510.558	0	0
H22K11.4a.1	1445	1128.06	0	0
H22K11.4b.1	1047	730.055	0	0
H23L24.1.1	662	353.003	0	0
H23L24.2.1	1913	1596.06	0	0
H23L24.3a.1	1875	1558.06	0	0
H23L24.3b.1	2174	1857.06	0	0
H23L24.4.1	1230	913.055	0	0
H23L24.5.1	1790	1473.06	0	0
H23N18.1.1	1622	1305.06	0	0
H23N18.2.1	1672	1355.06	0	0
H23N18.3.1	1758	1441.06	0	0
H23N18.4.1	1625	1308.06	0	0
H23N18.5.1	401	135.622	0	0
H23N18.6.1	873	556.926	0	0
H24D24.1.1	1050	733.055	0	0
H24G06.1a.1	5513	5196.06	0	0
H24G06.1b.1	5278	4961.06	0	0
H24G06.1d.1	1872	1555.06	0	0
H24G06.1e.1	2022	1705.06	2	110.265
H24G06.1f.1	2109	1792.06	0	0
H24G06.1g.1	1785	1468.06	0	0
H24K24.2a.1	1872	1555.06	0	0
H24K24.2b.1	1353	1036.06	0	0
H24K24.2c.1	987	670.055	0	0
H24K24.2d.1	591	287.178	0	0
H24K24.3a.1	1352	1035.06	0.999269	90.7534
H24K24.3b.1	1363	1046.06	0.000731084	0.0656987
H24K24.4a.1	2417	2100.06	0	0
H24K24.4b.1	858	542.185	0	0
H24K24.4c.1	405	138.437	0	0
H24K24.4d.1	789	474.84	0	0
H24K24.4e.1	51	52	0	0
H24K24.5a.1	1751	1434.06	0	0
H24K24.5b.1	543	244.875	0	0
H24O09.1a.1	897	580.79	0	0
H24O09.1b.1	312	83.7255	0	0
H24O09.2.1	1262	945.055	0	0
H25K10.1.1	1482	1165.06	0	0
H25K10.2.1	291	73.3208	0	0
H25K10.3.1	1044	727.055	0	0
H25K10.4.1	387	127.406	0	0
H25K10.5.1	1648	1331.06	0	0
H25K10.6.1	1479	1162.06	0	0
H25K10.7a.1	1188	871.055	0	0
H25P06.1.1	1974	1657.06	0	0
H25P06.2a.1	1356	1039.06	0	0
H25P06.2b.1	1604	1287.06	0	0
H25P06.4.1	927	610.512	0	0
H25P06.5.1	423	151.144	0	0
H25P19.1.1	1231	914.055	0	0
H26D21.1.1	922	605.512	0	0
H26D21.2.1	2641	2324.06	1	40.4481
H27A22.1a.1	1218	901.055	1	104.326
H27A22.1b.1	1259	942.055	0	0
H27C11.1a.1	2196	1879.06	0	0
H27C11.1a.2	2417	2100.06	0	0
H27C11.1b.1	1935	1618.06	2	116.193
H27C11.1b.2	4452	4135.06	0	0
H27D07.2.1	1086	769.055	0	0
H27D07.3a.1	1107	790.055	0	0
H27D07.3b.1	1098	781.055	0	0
H27D07.4.1	1116	799.055	0	0
H27D07.5.1	1119	802.055	0	0
H27D07.6.1	1078	761.055	0	0
H27M09.1.1	1978	1661.06	3	169.778
H27M09.2.1	755	441.488	0	0
H27M09.3.1	2044	1727.06	1	54.43
H27M09.4.1	1053	736.055	43	5491.64
H27M09.5.1	1124	807.055	0	0
H28G03.1a.1	2131	1814.06	3	155.459
H28G03.1b.1	2055	1738.06	0	0
H28G03.1c.1	2127	1810.06	0	0
H28G03.2a.1	1882	1565.06	0.831872	49.9656
H28G03.2a.2	2376	2059.06	4.16813	190.291
H28G03.2b.1	1559	1242.06	0	0
H28G03.3.1	753	439.698	0	0
H28G03.6.1	5542	5225.06	1	17.9909
H28O16.1a.1	2031	1714.06	8	438.742
H28O16.2.1	1566	1249.06	0	0
H29C22.1.1	522	227.854	0	0
H30A04.1a.1	3261	2944.06	0.927377	29.6111
H30A04.1a.2	3313	2996.06	5.94044e-06	0.000186386
H30A04.1b.1	3272	2955.06	0.0726166	2.31001
H31G24.1.1	390	129.246	0	0
H31G24.3.1	1065	748.055	0	0
H31G24.4.1	1334	1017.06	1	92.4272
H32C10.1a.1	1297	980.055	0	0
H32C10.1b.1	1339	1022.06	0	0
H32C10.1c.1	384	125.24	0	0
H32C10.2a.1	947	630.364	0	0
H32C10.2b.1	662	353.003	1	266.297
H32C10.3.1	2031	1714.06	0	0
H32K16.1.1	1667	1350.06	0	0
H32K16.2.1	457	176.817	0	0
H32K21.1.1	594	290.037	0	0
H32K21.1.2	475	190.175	0	0
H34C03.1.1	1606	1289.06	0	0
H34C03.2a.1	3561	3244.06	1	28.9772
H34C03.2b.1	3800	3483.06	0	0
H34I24.1.1	820	504.678	0	0
H34I24.2.1	1628	1311.06	1	71.7007
H34P18.1b.1	554	254.695	0	0
H35B03.1.1	1527	1210.06	0	0
H35B03.2c.1	1311	994.055	0	0
H35B03.2d.1	1128	811.055	1	115.903
H35N03.1.1	1780	1463.06	0	0
H35N09.1.1	2362	2045.06	0	0
H35N09.2.1	1080	763.055	0	0
H36L18.1.1	1323	1006.06	0	0
H37A05.1.1	3063	2746.06	1	34.2322
H37A05.2.1	1427	1110.06	0	0
H37A05.4a.1	2299	1982.06	0	0
H37A05.4b.1	798	483.498	0	0
H37N21.1.1	3903	3586.06	4	104.855
H38K22.1.1	4928	4611.06	2	40.7731
H38K22.2a.1	1551	1234.06	0	0
H38K22.2a.2	1683	1366.06	0	0
H38K22.2b.1	1393	1076.06	1	87.3594
H38K22.3.1	1273	956.055	0	0
H38K22.5a.1	2422	2105.06	0	0
H38K22.5a.2	2698	2381.06	0	0
H38K22.5b.1	2394	2077.06	0	0
H38K22.5b.2	2669	2352.06	0	0
H38K22.5c.1	2142	1825.06	1	51.5072
H38K22.5d.1	933	616.512	0	0
H38K22.6.1	372	117.413	0	0
H38K22.7.1	399	134.188	0	0
H38K22.9.1	78	12.6667	0	0
H39E20.1.1	1081	764.055	0	0
H39E23.1a.1	4347	4030.06	0	0
H39E23.1b.1	4070	3753.06	2.45724	61.5471
H39E23.1c.1	3189	2872.06	0	0
H39E23.1d.1	3651	3334.06	0	0
H39E23.1e.1	4673	4356.06	0	0
H39E23.1e.2	4594	4277.06	0	0
H39E23.1e.3	3174	2857.06	0	0
H39E23.1e.4	3441	3124.06	2.0779	62.5245
H39E23.1e.5	3207	2890.06	0	0
H39E23.1e.6	3880	3563.06	0	0
H39E23.1f.1	3312	2995.06	0	0
H39E23.1g.1	3126	2809.06	0	0
H39E23.1h.1	2118	1801.06	0	0
H39E23.1i.1	690	379.424	0	0
H39E23.1j.1	4366	4049.06	0	0
H39E23.1k.1	1785	1468.06	1.46486	93.7988
H39E23.1l.1	4091	3774.06	0	0
H39E23.1m.1	5149	4832.06	0	0
H39E23.2.1	722	410.108	0	0
H39E23.3.1	2241	1924.06	0	0
H40L08.1.1	1820	1503.06	2	125.083
H40L08.2a.1	830	514.558	0	0
H40L08.2a.2	677	367.136	0	0
H40L08.2b.1	607	302.023	0	0
H40L08.3a.1	2944	2627.06	1	35.7829
H40L08.3b.1	1689	1372.06	0	0
H40L08.7.1	937	620.512	0	0
H40L08.7.2	979	662.055	0	0
H40L08.7.3	577	274.828	0	0
H40L08.7.4	581	278.284	0	0
H40L08.7.5	403	137.051	0	0
H40L08.8.1	33	34	0	0
H40L08.9.1	318	86.838	0	0
H41C03.1.1	1429	1112.06	1	84.5314
H41C03.2.1	1157	840.055	0	0
H41C03.3.1	1719	1402.06	0	0
H41C03.3.2	1683	1366.06	0	0
H41C03.3.3	1615	1298.06	0	0
H41C03.3.4	1781	1464.06	0	0
H42K12.1a.1	2402	2085.06	0	0
H42K12.1b.1	2422	2105.06	0	0
H42K12.3.1	1697	1380.06	0.368944	25.1309
H42K12.3.2	1694	1377.06	1.63106	111.343
H42K12.3.3	1844	1527.06	0	0
H43E16.1a.1	3740	3423.06	0	0
H43E16.1b.1	2880	2563.06	0	0
H43I07.1a.1	1469	1152.06	0	0
H43I07.1b.1	1441	1124.06	0	0
H43I07.1c.1	1021	704.055	0	0
H43I07.2.1	1244	927.055	0	0
H43I07.3a.1	1366	1049.06	0	0
H43I07.3b.1	534	237.687	0	0
H43I07.4.1	162	23.1284	0	0
JC8.10a.1	3659	3342.06	0	0
JC8.10b.1	3435	3118.06	1	30.1481
JC8.10c.1	1533	1216.06	0	0
JC8.10d.1	1591	1274.06	0	0
JC8.12a.1	1016	699.055	0	0
JC8.12b.1	983	666.055	0	0
JC8.13a.1	1012	695.055	0	0
JC8.14.1	679	368.959	0	0
JC8.16.1	1017	700.055	0	0
JC8.2.1	1525	1208.06	0	0
JC8.3a.1	681	370.782	6	1521.17
JC8.3c.1	153	20.7713	0	0
JC8.4.1	531	234.985	0	0
JC8.5a.1	945	628.364	1	149.601
JC8.5b.1	588	284.388	0	0
JC8.6a.1	1567	1250.06	0	0
JC8.6b.1	1551	1234.06	0	0
JC8.6c.1	1564	1247.06	0	0
JC8.6d.1	1554	1237.06	0	0
JC8.7a.1	1223	906.055	0	0
JC8.7b.1	738	425.215	0	0
JC8.8.1	481	194.753	0	0
K01A11.1.1	1083	766.055	0	0
K01A11.2.1	779	465.062	0	0
K01A11.3.1	1045	728.055	0	0
K01A11.4a.1	2676	2359.06	0	0
K01A11.4b.1	2633	2316.06	0	0
K01A12.2.1	616	310.136	0	0
K01A12.2.2	531	234.985	0	0
K01A12.3.1	1491	1174.06	0	0
K01A12.4.1	394	131.485	0	0
K01A2.1.1	976	659.211	0	0
K01A2.10a.1	883	566.926	0	0
K01A2.10b.1	216	39.3819	0	0
K01A2.11a.1	1889	1572.06	0	0
K01A2.11b.1	1572	1255.06	0	0
K01A2.11d.1	2115	1798.06	0	0
K01A2.12.1	453	174.014	0	0
K01A2.2a.1	532	235.985	0	0
K01A2.2b.1	273	64.1573	0	0
K01A2.2d.1	144	19.7661	0	0
K01A2.4a.1	1032	715.055	0	0
K01A2.4a.2	1335	1018.06	0	0
K01A2.4b.1	447	169.198	0	0
K01A2.5a.1	865	548.926	0	0
K01A2.5a.2	987	670.055	1	140.292
K01A2.5b.1	177	26.4135	0	0
K01A2.6.1	454	174.632	0	0
K01A2.7.1	1443	1126.06	0	0
K01A2.8a.1	753	439.698	0	0
K01A2.8c.1	934	617.512	0	0
K01A2.8c.2	652	343.591	0	0
K01A2.8c.3	2136	1819.06	4	206.709
K01A2.8d.1	495	205.216	0	0
K01A2.9.1	453	174.014	0	0
K01A6.2a.1	3499	3182.06	0	0
K01A6.2b.1	3081	2764.06	0	0
K01A6.2c.1	3599	3282.06	0	0
K01A6.2d.1	2746	2429.06	0.999602	38.6842
K01A6.2e.1	2774	2457.06	0.000398267	0.0152372
K01A6.4.1	981	664.055	0	0
K01A6.5a.1	754	440.488	0	0
K01A6.5a.2	664	354.833	0	0
K01A6.6a.1	1570	1253.06	0	0
K01A6.6b.1	1543	1226.06	0	0
K01A6.7.1	321	88.3755	0	0
K01A6.8.1	339	98.7305	0	0
K01B6.1.1	3013	2696.06	0	0
K01B6.1.2	3070	2753.06	0	0
K01B6.1.3	3074	2757.06	0	0
K01B6.2.1	1261	944.055	0	0
K01B6.3.1	1508	1191.06	0	0
K01B6.4.1	496	205.897	0	0
K01C8.1.1	1620	1303.06	0	0
K01C8.1.2	1861	1544.06	0	0
K01C8.10.1	1854	1537.06	1.17201	71.6779
K01C8.10.2	1853	1536.06	1.82799	111.87
K01C8.2.1	1254	937.055	0	0
K01C8.3a.1	2163	1846.06	0	0
K01C8.3b.1	2192	1875.06	0	0
K01C8.5.1	2342	2025.06	0	0
K01C8.5.2	2249	1932.06	0	0
K01C8.6.1	798	483.498	1	194.424
K01C8.7a.1	1179	862.055	0	0
K01C8.7b.1	1129	812.055	0	0
K01C8.8.1	1667	1350.06	0	0
K01C8.9.1	1811	1494.06	2	125.837
K01D12.1.1	1100	783.055	1	120.047
K01D12.10.1	852	536.312	0	0
K01D12.11.1	964	647.211	0	0
K01D12.12.1	923	606.512	0	0
K01D12.13a.1	1030	713.055	0	0
K01D12.13b.1	846	530.312	0	0
K01D12.14.1	872	555.926	0	0
K01D12.15.1	255	55.4605	0	0
K01D12.20.1	48	49	0	0
K01D12.4a.1	1646	1329.06	0	0
K01D12.4a.2	1699	1382.06	0	0
K01D12.4a.3	1827	1510.06	0	0
K01D12.4b.1	1392	1075.06	0	0
K01D12.4c.1	1670	1353.06	0	0
K01D12.5.1	894	577.79	0	0
K01D12.6.1	1797	1480.06	0	0
K01D12.7.1	255	55.4605	0	0
K01D12.8.1	509	216.774	0	0
K01D12.9.1	535	238.448	1	394.232
K01F9.2.1	966	649.211	0	0
K01G12.22.1	324	90.052	0	0
K01G12.3.1	1644	1327.06	0	0
K01G5.1.1	1232	915.055	1	102.73
K01G5.10.1	786	471.84	0	0
K01G5.2a.1	691	380.242	1	247.22
K01G5.2b.1	1055	738.055	0	0
K01G5.2c.1	993	676.055	0	0
K01G5.3.1	1240	923.055	0	0
K01G5.4.1	959	642.364	4	585.36
K01G5.5.1	1503	1186.06	2	158.515
K01G5.6.1	2659	2342.06	1	40.1372
K01G5.7.1	1470	1153.06	1	81.5256
K01G5.8a.1	415	145.319	0	0
K01G5.8b.1	514	220.824	0	0
K01G5.9.1	1464	1147.06	0	0
K01G5.9.2	1294	977.055	0	0
K01G5.9.3	1454	1137.06	0	0
K01H12.1a.1	359	109.851	0	0
K01H12.1b.1	132	18.6212	0	0
K01H12.2.1	1038	721.055	0	0
K01H12.3a.1	1231	914.055	0	0
K01H12.3b.1	555	255.505	0	0
K01H12.4.1	1172	855.055	0	0
K02A11.1a.1	2274	1957.06	0	0
K02A11.1a.2	2280	1963.06	0	0
K02A11.1a.3	2211	1894.06	1.52076	75.4764
K02A11.1a.4	2213	1896.06	0.739622	36.6693
K02A11.1a.5	2213	1896.06	0.739622	36.6693
K02A11.1b.1	2292	1975.06	0	0
K02A11.1b.2	2294	1977.06	0	0
K02A11.2.1	687	376.424	0	0
K02A11.3.1	1002	685.055	0	0
K02A11.4.1	416	146.108	0	0
K02A2.1.1	477	191.619	0	0
K02A2.2.1	1017	700.055	0	0
K02A2.3a.1	3376	3059.06	0	0
K02A2.3b.1	3246	2929.06	0	0
K02A2.5.1	859	543.185	0	0
K02A2.7.1	1146	829.055	0	0
K02A4.1.1	1845	1528.06	0	0
K02A4.2.1	626	319.525	1	294.198
K02A4.2.2	849	533.312	0	0
K02A4.2.3	789	474.84	0	0
K02A6.1.1	285	70.3166	0	0
K02A6.2.1	628	321.447	0	0
K02A6.3.1	1758	1441.06	1	65.2324
K02A6.4.1	324	90.052	0	0
K02B12.1.1	1795	1478.06	0	0
K02B12.2.1	860	544.185	1	172.742
K02B12.3.1	1500	1183.06	1	79.4583
K02B12.4a.1	1231	914.055	0	0
K02B12.4b.1	1330	1013.06	0	0
K02B12.5.1	3678	3361.06	0	0
K02B12.6.1	514	220.824	0	0
K02B12.7.1	1516	1199.06	1	78.398
K02B12.8a.1	1280	963.055	1.99979	195.199
K02B12.8b.1	1293	976.055	0.000210737	0.020296
K02B12.9.1	451	172.632	0	0
K02B2.1.1	1551	1234.06	0	0
K02B2.3.1	1242	925.055	1	101.619
K02B2.4a.1	1869	1552.06	0	0
K02B2.4b.1	1137	820.055	0	0
K02B2.5.1	400	134.905	1	696.811
K02B2.6.1	384	125.24	0	0
K02B7.3a.1	560	259.864	3	1085.22
K02B7.3b.1	500	209.255	0	0
K02B9.1.1	2365	2048.06	0	0
K02B9.2.1	2910	2593.06	0	0
K02B9.4a.1	1265	948.055	4	396.616
K02B9.4a.2	1464	1147.06	0	0
K02B9.4a.3	1390	1073.06	0	0
K02B9.4b.1	954	637.364	0	0
K02B9.4c.1	627	320.525	0	0
K02B9.4d.1	510	217.607	0	0
K02C4.2.1	747	434.01	0	0
K02C4.3a.1	4223	3906.06	0.0763143	1.83659
K02C4.3b.1	4214	3897.06	0.368849	8.89726
K02C4.3c.1	4225	3908.06	0.053798	1.29405
K02C4.3d.1	4206	3889.06	1.50104	36.2821
K02C4.3e.1	861	545.185	0	0
K02C4.4a.1	2600	2283.06	2	82.3489
K02C4.4b.1	1470	1153.06	0	0
K02C4.5.1	1373	1056.06	0	0
K02D10.1a.1	1841	1524.06	0	0
K02D10.1b.1	1136	819.055	0	0
K02D10.1c.1	2004	1687.06	0	0
K02D10.1c.2	2123	1806.06	0	0
K02D10.1c.3	2414	2097.06	0	0
K02D10.2.1	434	158.843	0	0
K02D10.3.1	318	86.838	0	0
K02D10.4.1	1517	1200.06	0	0
K02D10.5.1	1194	877.055	0	0
K02D10.8.1	283	69.2402	0	0
K02D3.1.1	893	576.79	0	0
K02D3.2.1	858	542.185	0	0
K02D7.1a.1	1150	833.055	0	0
K02D7.1a.2	1204	887.055	0	0
K02D7.1a.3	1143	826.055	0	0
K02D7.1b.1	957	640.364	1	146.797
K02D7.2.1	668	358.747	0	0
K02D7.3a.1	1417	1100.06	0	0
K02D7.3b.1	946	629.364	0	0
K02D7.4.1	2816	2499.06	1	37.6156
K02D7.5.1	1237	920.055	0	0
K02D7.6.1	619	312.833	0	0
K02E10.1a.1	1012	695.055	0	0
K02E10.1b.1	561	260.864	0	0
K02E10.2a.1	2516	2199.06	0	0
K02E10.2b.1	2130	1813.06	1	51.8481
K02E10.4a.1	1727	1410.06	0	0
K02E10.4b.1	1547	1230.06	0	0
K02E10.5.1	752	438.698	0	0
K02E10.6.1	662	353.003	1	266.297
K02E10.7.1	2204	1887.06	0	0
K02E10.7.2	2249	1932.06	0	0
K02E10.8a.1	2544	2227.06	0	0
K02E10.8b.1	2613	2296.06	0	0
K02E10.8c.1	2601	2284.06	0	0
K02E11.1.1	2270	1953.06	0	0
K02E11.10.1	1083	766.055	0	0
K02E11.2.1	1020	703.055	0	0
K02E11.3.1	425	152.839	0	0
K02E11.4a.1	402	136.296	0	0
K02E11.4b.1	409	141.034	0	0
K02E11.4c.1	339	98.7305	0	0
K02E11.4d.1	237	48.1292	0	0
K02E11.4e.1	210	37.0422	0	0
K02E11.5.1	501	210.201	0	0
K02E11.6.1	1248	931.055	0	0
K02E11.6.2	963	646.211	0	0
K02E11.7.1	482	195.445	0	0
K02E2.1.1	1226	909.055	0	0
K02E2.11.1	404	137.765	0	0
K02E2.11.2	275	64.743	0	0
K02E2.2.1	3134	2817.06	0	0
K02E2.3.1	987	670.055	0	0
K02E2.4.1	382	124.346	0	0
K02E2.6.1	715	403.398	0	0
K02E2.6.2	1067	750.055	0	0
K02E2.6.3	602	297.607	0	0
K02E2.7a.1	1173	856.055	0	0
K02E2.7b.1	882	565.926	0	0
K02E2.7c.1	1044	727.055	0	0
K02E2.7d.1	861	545.185	0	0
K02E2.8a.1	672	362.574	0	0
K02E2.8b.1	571	269.429	0	0
K02E7.1.1	521	227.084	0	0
K02E7.10.1	1110	793.055	0	0
K02E7.11.1	483	196.291	0	0
K02E7.12.1	168	24.5272	0	0
K02E7.4.1	342	100.515	0	0
K02E7.7.1	597	292.967	0	0
K02E7.9.1	999	682.055	0	0
K02F2.1a.1	3039	2722.06	0	0
K02F2.1b.1	3024	2707.06	0	0
K02F2.2.1	1536	1219.06	2	154.224
K02F2.3.1	3979	3662.06	0	0
K02F2.4.1	1177	860.055	0	0
K02F2.5.1	1030	713.055	0	0
K02F2.6.1	2180	1863.06	0	0
K02F3.1.1	1666	1349.06	0	0
K02F3.10.1	721	409.108	1	229.777
K02F3.11.1	1010	693.055	0	0
K02F3.12a.1	1953	1636.06	0	0
K02F3.12b.1	1832	1515.06	0	0
K02F3.2a.1	3214	2897.06	0.764546	24.808
K02F3.2b.1	3219	2902.06	0.235454	7.62684
K02F3.3.1	782	467.952	0	0
K02F3.4.1	1375	1058.06	0	0
K02F3.4.2	1282	965.055	4	389.63
K02F3.4.3	1455	1138.06	0	0
K02F3.5.1	975	658.211	0	0
K02F3.6.1	1288	971.055	0	0
K02F3.6.2	1285	968.055	0	0
K02F3.8.1	2288	1971.06	0	0
K02F3.9.1	591	287.178	0	0
K02F6.1.1	2352	2035.06	0	0
K02F6.3.1	3884	3567.06	0	0
K02F6.4.1	3582	3265.06	0	0
K02F6.5.1	1241	924.055	0	0
K02F6.5.2	816	500.917	0	0
K02F6.6.1	636	328.973	0	0
K02F6.7.1	1678	1361.06	0	0
K02F6.7.2	1770	1453.06	0	0
K02F6.7.3	1771	1454.06	0	0
K02F6.8.1	1355	1038.06	0	0
K02F6.8.2	816	500.917	0	0
K02F6.9.1	2483	2166.06	0	0
K02F6.9.2	2414	2097.06	0	0
K02G10.1.1	1215	898.055	0	0
K02G10.15.1	792	477.84	0	0
K02G10.3.1	1592	1275.06	0	0
K02G10.4a.1	665	355.833	0	0
K02G10.4b.1	607	302.023	0	0
K02G10.4c.1	670	360.66	0	0
K02G10.5b.1	2228	1911.06	0	0
K02G10.5c.1	2181	1864.06	0	0
K02G10.6.1	1484	1167.06	1	80.5476
K02G10.7a.1	1302	985.055	0	0
K02G10.7b.1	1135	818.055	0	0
K02G10.7b.2	1714	1397.06	0	0
K02G10.7c.1	156	21.3981	0	0
K02G10.7d.1	498	207.469	0	0
K02G10.8a.1	1173	856.055	0	0
K02G10.8b.1	1170	853.055	0	0
K02H11.2.1	1161	844.055	0	0
K02H11.3.1	984	667.055	0	0
K02H11.4.1	1515	1198.06	0	0
K02H11.6.1	429	155.652	0	0
K02H11.7.1	999	682.055	0	0
K02H11.9.1	729	416.713	0	0
K02H8.1a.1	1143	826.055	0	0
K02H8.1a.2	978	661.055	0	0
K02H8.1b.1	1023	706.055	0	0
K02H8.1c.1	2636	2319.06	0	0
K02H8.1c.2	2895	2578.06	0	0
K02H8.1c.3	2761	2444.06	0	0
K02H8.1d.1	2639	2322.06	0	0
K02H8.1e.1	2400	2083.06	1.34924	60.8882
K02H8.1f.1	1089	772.055	0	0
K02H8.1g.1	855	539.185	0.650758	113.456
K03A1.1.1	411	142.493	0	0
K03A1.2a.1	1992	1675.06	0	0
K03A1.2b.1	1997	1680.06	0	0
K03A1.2c.1	2133	1816.06	0	0
K03A1.4a.1	739	426.215	0	0
K03A1.4b.1	132	18.6212	0	0
K03A1.5.1	2475	2158.06	0	0
K03A1.6.1	312	83.7255	0	0
K03A11.1.1	2608	2291.06	0	0
K03A11.2.1	1198	881.055	0	0
K03A11.2.2	841	525.312	0	0
K03A11.3.1	720	408.108	0	0
K03A11.4.1	1995	1678.06	0	0
K03A11.5.1	1479	1162.06	0	0
K03A11.5.2	1375	1058.06	0	0
K03A11.6.1	1048	731.055	0	0
K03B4.1.1	1223	906.055	0	0
K03B4.2.1	826	510.558	0	0
K03B4.3a.1	619	312.833	1	300.492
K03B4.3b.1	635	328.052	0	0
K03B4.4a.1	492	202.903	0	0
K03B4.4a.2	456	176.106	0	0
K03B4.4b.1	452	173.395	0	0
K03B4.4b.2	415	145.319	0	0
K03B4.5.1	942	625.512	0	0
K03B4.6.1	488	199.689	0	0
K03B4.7a.1	519	225.257	6	2503.9
K03B4.7b.1	300	77.8059	0	0
K03B4.8.1	879	562.926	0	0
K03B4.9.1	1017	700.055	0	0
K03B8.1.1	1014	697.055	0	0
K03B8.11.1	222	42.4713	0	0
K03B8.14.1	382	124.346	0	0
K03B8.14.2	338	98.0977	0	0
K03B8.2.1	1382	1065.06	0	0
K03B8.3.1	723	411.01	0	0
K03B8.4.1	291	73.3208	0	0
K03B8.5.1	1316	999.055	0	0
K03B8.6.1	1415	1098.06	1	85.6091
K03B8.7.1	1031	714.055	0	0
K03B8.8.1	738	425.215	0	0
K03B8.8.2	714	402.494	0	0
K03B8.9.1	1899	1582.06	0	0
K03B8.9.2	1911	1594.06	0	0
K03C7.2a.1	2051	1734.06	0	0
K03C7.2b.1	1941	1624.06	0	0
K03C7.2c.1	1678	1361.06	0	0
K03C7.2c.2	1573	1256.06	1	74.8403
K03C7.2c.3	2667	2350.06	0	0
K03C7.2c.4	2939	2622.06	0	0
K03D10.1.1	2316	1999.06	2	94.048
K03D10.3a.1	1960	1643.06	0	0
K03D10.3b.1	1970	1653.06	0	0
K03D10.3c.1	492	202.903	0	0
K03D10.3d.1	540	242.605	0	0
K03D3.1.1	960	643.364	0	0
K03D3.10.1	588	284.388	0	0
K03D3.11.1	936	619.512	0	0
K03D3.12.1	1201	884.055	0	0
K03D3.2.1	513	219.992	0	0
K03D3.4.1	1019	702.055	0	0
K03D3.5.1	377	120.599	0	0
K03D7.11.1	1104	787.055	0	0
K03D7.2.1	1104	787.055	0	0
K03D7.6.1	1059	742.055	0	0
K03D7.7.1	1119	802.055	0	0
K03E5.1.1	1265	948.055	0	0
K03E5.2a.1	891	574.926	0	0
K03E5.2b.1	707	395.78	0	0
K03E5.2c.1	126	18.3542	0	0
K03E5.2d.1	572	270.363	0	0
K03E5.3a.1	2327	2010.06	0	0
K03E5.3b.1	1821	1504.06	0	0
K03E6.1a.1	1820	1503.06	0	0
K03E6.1b.1	1379	1062.06	0	0
K03E6.1b.2	1434	1117.06	0	0
K03E6.3.1	890	573.926	0	0
K03E6.4.1	969	652.211	0	0
K03E6.5a.1	1204	887.055	1	105.973
K03E6.5b.1	1224	907.055	2.4348e-07	2.52333e-05
K03E6.6.1	521	227.084	1	413.959
